1629750,1850791606,1
1199720,2545365601,12
1404100,3385772771,1
2613200,1132162693,3
1579350,2522475215,1
1529370,846761776,1
5741726,2554631912,1
1266350,220715946,1
1007370,4074922593,1
1488840,654806345,1
1540590,307647529,1
1139140,443085899,1
2826528,2204757305,1
1307850,2377605881,1
1535880,1156749565,1
1382440,1830478520,2
2148811772,838088849,1
2028920,2204744690,3
1226480,2163737967,1
1150410,1958398100,2
1486650,3534294792,1
1371260,1960654445,2
1296970,1751816559,2
2029080,2204743820,4
1530690,3408917369,1
1394840,4074640872,7
1490520,1362394464,1
2154810,3319255545,1
1576150,1827691635,3
1243180,2264706212,1
1351390,100645730,4
2089020,2204745995,1
1008490,2204742515,2
1351530,2240039593,1
1492570,1613601697,1
1007340,1339419198,1
1134400,2270552047,1
1404630,2008531782,1
1455610,1373394562,1
1582000,1955163875,6
1445790,1110285701,1
1194580,2635843299,1
1445770,4175667849,1
1416010,1000163237,5
1500700,1325524466,1
1628500,548169701,6
1529390,846762211,1
1394770,1711622165,3
1395660,4170668427,1
1279170,1193531953,9
1193630,659597432,1
1469800,2204745125,22
1395690,2201387344,3
1610040,104669802,1
1158680,1836849281,2
1349300,4283589301,1
1160570,2967343671,1
1157080,2519463878,1
1606020,3338521529,1
1450330,1775778518,1
1457040,4146513459,1
1375690,1588401807,1
1338180,2094651512,1
1014200,410114827,1
1075820,3813924880,1
1305990,44399515,3
1455500,1963237040,1
1375610,4283029021,1
1554840,1712686175,3
1527070,837958815,5
2835187,1339430943,4
1546490,3275893761,2
1620400,1737097940,9
2028980,2204748170,2
1352320,2966556241,5
1579080,1661086502,1
1611950,3453372307,1
1307510,64583541,1
1049870,3299489607,1
1367010,3499774718,1
2122310,2204756435,8
1142630,2373334534,1
1487400,607844206,1
2762090,2201433295,1
1529550,3650585854,1
2028990,2204742950,7
1590560,2855693313,1
1474370,638200789,1
2163480,3265665680,6
1610320,985922111,1
1520330,565639327,2
1591900,2319378085,2
1000420,2008528737,1
1193610,1827196010,1
1554820,1712686175,2
2028940,2204193110,1
2029010,2204186150,27
1575380,759064452,1
1510650,2108505332,1
1139550,3554803342,1
1006830,3896837630,1
1417740,3206974995,2
1425790,3782251294,1
1605620,169564944,1
1160540,4181851088,2
1542040,542344627,1
1497800,4157936461,2
1484310,4045772166,1
2168510,2296338375,1
1037190,2727889612,1
2531610,460366900,1
2035580,1111280450,1
2827241,535046969,6
1157170,460825390,1
2028930,2204758175,3
1194500,2781916610,1
1105680,3396295237,1
1223615,2892243882,1
1647700,3904188811,8
1605870,2194932429,2
1490230,73079761,1
1003590,807619000,1
1465590,3525459948,2
1549140,3574403100,2
1189190,4185002174,1
1043760,1881365730,2
1602880,3366860217,3
1010830,275724325,1
1089080,348723489,3
1236750,1496087203,1
1069210,1863782111,1
