1404100,3385772771,1
1152700,2882677820,1
1392590,2384225975,4
1022510,1849962415,2
1301640,2450838203,1
2399860,1400668799,2
2568350,2523256434,1
2275320,427659034,1
1369940,216037159,1
1612680,1431367813,3
1582920,1661299652,165
2108590,3980789924,4
1430180,4026727215,15
1418300,2277688844,2
1012670,1514787574,1
2787320,3936334986,1
1270190,2204768615,25
1123770,1079611833,1
1058250,1424932663,1
1008830,2858372925,2
2130420,3639394588,1
1254180,2319289704,3
1190860,1129441285,3
1266440,241123685,11
1725250,2955122918,1
1314600,3242243268,1
1357740,2355813923,1
1448290,861779089,1
1531810,3346611078,3
1315610,1146070229,1
1820030,2808850904,1
1445790,1110285701,3
1524660,509742606,2
1075660,2629292721,4
1546540,2666310555,2
1600830,1377896919,1
1240825,3778001343,1
1207260,1684992265,1
1120990,2581991396,2
1333420,584564936,1
1174070,3800670559,1
1547720,1154899103,185
1632330,3809129938,4
1434140,2141005403,1
1454280,1026339878,2
2202980,2571170488,1
1432730,820475627,1
1523060,3724462616,25
1394800,324626786,5
2020700,1645125703,1
1305380,1109988858,51
2834051,527537080,1
1372800,4218971915,7
1191730,1719503060,16
1011060,838530661,1
2096400,663188668,1
1281020,345772560,22
1554270,1955728940,1
2135280,230195395,3
1008530,3980788184,10
1270520,2349070506,4
2748400,2553877303,1
1408990,3657169030,1
1490430,1819868435,13
1006780,3137081624,3
1600050,1366958566,12
2678900,3675497537,1
1310500,4013131335,2
1151260,1843493539,8
1271750,3511577585,13
2640910,851449318,1
1577270,1705665440,1
1002960,2819413972,1
1429740,2652598940,14
2277880,1701157289,1
1551740,848961452,2
1485250,2279621619,1
1588120,3704222458,2
1262880,1719426594,1
1433000,3194231778,1
1204300,104666757,1
1165960,2233225673,3
1270440,3824887685,3
1577460,2034110659,37
1076010,1779265302,1
1157130,4283581036,3
1603090,1113020090,1
1582200,826901972,3
1407810,1568213114,2
2174360,3324750546,1
1351960,1982684765,4
2493610,2436347699,1
1183650,915368656,1
1321590,416190330,1
